event_id,customer_id,event_timestamp,event_type,product_area,active_users
EVT-0045-0015,CUST-0045,2026-02-12 08:25:13.669055,login,Data Warehousing,288
EVT-0045-0016,CUST-0045,2026-05-01 07:19:39.550182,data_ingestion,Data Warehousing,224
EVT-0045-0017,CUST-0045,2026-05-11 07:22:16.327798,ai_model_run,Machine Learning,395
EVT-0045-0018,CUST-0045,2026-04-03 22:22:32.307282,data_ingestion,AI Workloads,347
EVT-0045-0019,CUST-0045,2026-03-08 20:10:44.127680,ai_model_run,AI Workloads,265
EVT-0045-0020,CUST-0045,2026-03-31 09:58:57.777102,ai_model_run,AI Workloads,91
EVT-0045-0021,CUST-0045,2026-04-04 01:01:02.979033,ai_model_run,AI Workloads,82
EVT-0045-0022,CUST-0045,2026-04-14 22:20:20.782347,login,Analytics,426
EVT-0045-0023,CUST-0045,2026-02-16 02:27:08.863399,data_ingestion,Machine Learning,93
EVT-0045-0024,CUST-0045,2026-04-14 05:08:41.293854,dashboard_query,Machine Learning,147
EVT-0045-0025,CUST-0045,2026-03-21 10:19:00.745938,login,AI Workloads,46
EVT-0045-0026,CUST-0045,2026-03-30 00:03:43.742912,ai_model_run,Data Engineering,240
EVT-0045-0027,CUST-0045,2026-05-08 11:38:54.858603,pipeline_execution,Data Engineering,345
EVT-0045-0028,CUST-0045,2026-03-17 00:56:52.155367,dashboard_query,Analytics,387
EVT-0045-0029,CUST-0045,2026-03-24 14:18:11.657584,dashboard_query,Machine Learning,279
EVT-0045-0030,CUST-0045,2026-05-09 09:21:24.325539,dashboard_query,Data Engineering,404
EVT-0045-0031,CUST-0045,2026-02-25 18:33:46.199770,login,Data Warehousing,477
EVT-0045-0032,CUST-0045,2026-05-03 05:21:41.166095,data_ingestion,Machine Learning,19
EVT-0045-0033,CUST-0045,2026-02-22 22:10:46.037287,ai_model_run,AI Workloads,43
EVT-0045-0034,CUST-0045,2026-04-14 18:05:07.474058,ai_model_run,Analytics,274
EVT-0045-0035,CUST-0045,2026-04-23 10:14:33.810176,ai_model_run,Data Warehousing,69
EVT-0045-0036,CUST-0045,2026-03-20 09:09:41.135365,pipeline_execution,AI Workloads,278
EVT-0045-0037,CUST-0045,2026-02-26 15:04:12.132722,pipeline_execution,Data Engineering,359
EVT-0045-0038,CUST-0045,2026-04-08 04:30:43.293062,pipeline_execution,Data Warehousing,482
EVT-0045-0039,CUST-0045,2026-02-12 12:03:05.234070,ai_model_run,Machine Learning,94
EVT-0045-0040,CUST-0045,2026-03-20 11:03:22.904071,ai_model_run,Machine Learning,287
EVT-0045-0041,CUST-0045,2026-04-24 21:00:45.607705,login,Machine Learning,424
EVT-0045-0042,CUST-0045,2026-05-04 04:45:16.702047,dashboard_query,Machine Learning,352
EVT-0045-0043,CUST-0045,2026-03-05 11:12:25.747774,login,Data Warehousing,290
EVT-0045-0044,CUST-0045,2026-04-07 10:33:30.601309,login,Analytics,416
EVT-0045-0045,CUST-0045,2026-05-02 13:12:23.497511,dashboard_query,Data Warehousing,403
EVT-0045-0046,CUST-0045,2026-04-17 23:49:20.895464,data_ingestion,Data Engineering,118
EVT-0045-0047,CUST-0045,2026-04-09 08:24:49.536083,ai_model_run,AI Workloads,463
EVT-0045-0048,CUST-0045,2026-03-02 00:29:28.905261,login,Machine Learning,245
EVT-0045-0049,CUST-0045,2026-04-20 09:53:36.082644,dashboard_query,Data Warehousing,67
EVT-0045-0050,CUST-0045,2026-04-28 08:18:10.418788,ai_model_run,Data Warehousing,151
EVT-0045-0051,CUST-0045,2026-04-17 07:19:40.966016,pipeline_execution,Data Warehousing,264
EVT-0045-0052,CUST-0045,2026-03-21 22:23:47.111634,data_ingestion,Machine Learning,405
EVT-0045-0053,CUST-0045,2026-04-09 13:11:46.049882,data_ingestion,AI Workloads,376
EVT-0045-0054,CUST-0045,2026-05-07 18:02:49.401798,data_ingestion,Data Engineering,302
EVT-0045-0055,CUST-0045,2026-04-27 15:43:05.043165,ai_model_run,Data Engineering,271
EVT-0045-0056,CUST-0045,2026-04-17 13:12:40.051641,ai_model_run,AI Workloads,230
EVT-0045-0057,CUST-0045,2026-04-24 11:54:36.990899,ai_model_run,Data Warehousing,400
EVT-0045-0058,CUST-0045,2026-05-01 09:51:40.048578,pipeline_execution,Analytics,78
EVT-0045-0059,CUST-0045,2026-03-28 10:25:06.822061,ai_model_run,AI Workloads,112
EVT-0045-0060,CUST-0045,2026-04-25 13:02:32.298330,login,Analytics,212
EVT-0045-0061,CUST-0045,2026-03-21 20:45:34.999261,login,Analytics,286
EVT-0045-0062,CUST-0045,2026-04-02 07:27:24.895320,ai_model_run,Data Warehousing,281
EVT-0045-0063,CUST-0045,2026-04-15 08:39:11.915411,pipeline_execution,Data Engineering,450
EVT-0045-0064,CUST-0045,2026-04-08 16:35:07.873678,pipeline_execution,AI Workloads,331
EVT-0045-0065,CUST-0045,2026-03-06 15:11:24.845228,data_ingestion,Data Warehousing,196
EVT-0045-0066,CUST-0045,2026-02-27 09:39:47.466488,pipeline_execution,Machine Learning,302
EVT-0045-0067,CUST-0045,2026-04-04 21:44:33.283072,login,Analytics,16
EVT-0045-0068,CUST-0045,2026-05-03 07:44:35.875564,pipeline_execution,AI Workloads,201
EVT-0045-0069,CUST-0045,2026-04-16 16:08:43.438380,dashboard_query,Analytics,245
EVT-0045-0070,CUST-0045,2026-04-30 04:03:59.199809,login,Analytics,221
EVT-0045-0071,CUST-0045,2026-04-12 04:05:16.625253,dashboard_query,AI Workloads,220
EVT-0045-0072,CUST-0045,2026-02-12 18:46:59.447491,ai_model_run,AI Workloads,172
EVT-0045-0073,CUST-0045,2026-03-25 12:05:25.843900,login,Machine Learning,91
EVT-0046-0000,CUST-0046,2026-03-11 04:01:41.280708,ai_model_run,Data Warehousing,19
EVT-0046-0001,CUST-0046,2026-02-19 13:50:45.268305,ai_model_run,Data Engineering,310
EVT-0046-0002,CUST-0046,2026-03-04 06:59:57.687619,pipeline_execution,Machine Learning,376
EVT-0046-0003,CUST-0046,2026-05-01 15:24:05.187722,ai_model_run,Analytics,344
EVT-0046-0004,CUST-0046,2026-03-09 19:52:42.557120,ai_model_run,AI Workloads,479
EVT-0046-0005,CUST-0046,2026-02-26 18:06:43.731684,pipeline_execution,Data Warehousing,138
EVT-0046-0006,CUST-0046,2026-03-23 08:08:20.226335,login,Analytics,352
EVT-0046-0007,CUST-0046,2026-03-23 11:02:29.431621,data_ingestion,Machine Learning,469
EVT-0046-0008,CUST-0046,2026-04-24 12:09:06.849989,ai_model_run,Analytics,146
EVT-0046-0009,CUST-0046,2026-03-14 00:21:10.328064,data_ingestion,AI Workloads,347
EVT-0046-0010,CUST-0046,2026-04-22 07:23:21.322488,pipeline_execution,Machine Learning,51
EVT-0046-0011,CUST-0046,2026-04-07 17:47:41.408668,ai_model_run,Analytics,362
EVT-0046-0012,CUST-0046,2026-02-12 00:23:21.942600,login,Machine Learning,463
EVT-0046-0013,CUST-0046,2026-05-08 23:29:46.449108,login,Analytics,361
EVT-0046-0014,CUST-0046,2026-03-03 22:41:57.385234,pipeline_execution,Data Engineering,285
EVT-0046-0015,CUST-0046,2026-02-27 23:33:06.627857,pipeline_execution,Data Engineering,82
EVT-0046-0016,CUST-0046,2026-02-21 02:55:15.778494,dashboard_query,Machine Learning,82
EVT-0046-0017,CUST-0046,2026-03-10 23:22:18.398790,ai_model_run,Data Engineering,181
EVT-0046-0018,CUST-0046,2026-02-25 00:09:02.640700,pipeline_execution,AI Workloads,39
EVT-0046-0019,CUST-0046,2026-05-03 23:30:25.749543,login,Data Engineering,331
EVT-0046-0020,CUST-0046,2026-04-07 11:40:19.975534,data_ingestion,AI Workloads,137
EVT-0046-0021,CUST-0046,2026-03-14 20:42:01.178795,ai_model_run,Data Warehousing,347
EVT-0046-0022,CUST-0046,2026-03-25 21:35:05.734720,login,Analytics,181
EVT-0046-0023,CUST-0046,2026-04-24 21:27:30.548571,login,Analytics,387
EVT-0046-0024,CUST-0046,2026-02-25 14:46:32.469379,dashboard_query,Data Warehousing,350
EVT-0046-0025,CUST-0046,2026-04-13 15:25:48.934120,dashboard_query,Machine Learning,222
EVT-0046-0026,CUST-0046,2026-03-01 22:10:26.830180,ai_model_run,Data Engineering,159
EVT-0046-0027,CUST-0046,2026-03-17 00:14:19.250159,ai_model_run,Data Engineering,128
EVT-0046-0028,CUST-0046,2026-03-30 07:44:17.514011,pipeline_execution,AI Workloads,417
EVT-0046-0029,CUST-0046,2026-03-24 16:02:58.692605,pipeline_execution,Data Engineering,446
EVT-0046-0030,CUST-0046,2026-04-02 02:26:41.065425,ai_model_run,AI Workloads,139
EVT-0046-0031,CUST-0046,2026-04-22 03:19:18.591028,dashboard_query,Data Warehousing,134
EVT-0046-0032,CUST-0046,2026-04-20 13:01:59.281239,data_ingestion,Analytics,196
EVT-0046-0033,CUST-0046,2026-03-11 13:34:23.277934,dashboard_query,Analytics,129
EVT-0046-0034,CUST-0046,2026-04-07 07:37:28.715006,dashboard_query,Analytics,61
EVT-0046-0035,CUST-0046,2026-03-07 05:57:40.831136,dashboard_query,Data Engineering,166
EVT-0046-0036,CUST-0046,2026-02-18 12:57:17.834265,pipeline_execution,Analytics,464
EVT-0046-0037,CUST-0046,2026-03-21 04:12:13.234292,data_ingestion,Data Engineering,252
EVT-0046-0038,CUST-0046,2026-04-14 22:23:07.129878,data_ingestion,Data Engineering,464
EVT-0046-0039,CUST-0046,2026-03-09 10:32:25.969562,ai_model_run,Data Engineering,148
EVT-0046-0040,CUST-0046,2026-05-05 06:54:42.037670,pipeline_execution,Machine Learning,417
EVT-0046-0041,CUST-0046,2026-03-13 03:19:53.896979,ai_model_run,Machine Learning,209
EVT-0046-0042,CUST-0046,2026-05-03 23:06:29.272638,ai_model_run,Data Warehousing,217
EVT-0046-0043,CUST-0046,2026-04-07 16:56:25.310431,login,AI Workloads,18
EVT-0046-0044,CUST-0046,2026-03-09 01:55:36.526935,ai_model_run,Analytics,209
EVT-0046-0045,CUST-0046,2026-02-11 04:23:55.821060,login,Machine Learning,39
EVT-0046-0046,CUST-0046,2026-04-21 06:51:49.661386,ai_model_run,Analytics,15
EVT-0046-0047,CUST-0046,2026-04-22 08:42:54.393389,ai_model_run,Data Warehousing,226
EVT-0046-0048,CUST-0046,2026-03-05 14:01:57.818364,data_ingestion,Analytics,262
EVT-0046-0049,CUST-0046,2026-04-24 18:36:43.084760,dashboard_query,Data Engineering,160
EVT-0046-0050,CUST-0046,2026-02-15 09:53:14.267560,ai_model_run,Analytics,297
EVT-0046-0051,CUST-0046,2026-04-09 21:11:26.189493,pipeline_execution,AI Workloads,183
EVT-0046-0052,CUST-0046,2026-04-24 14:30:14.702258,dashboard_query,AI Workloads,491
EVT-0046-0053,CUST-0046,2026-03-23 11:02:35.622556,login,Data Engineering,474
EVT-0046-0054,CUST-0046,2026-04-13 12:49:51.523376,pipeline_execution,Machine Learning,167
EVT-0046-0055,CUST-0046,2026-04-23 20:27:00.367640,ai_model_run,Analytics,342
EVT-0046-0056,CUST-0046,2026-04-09 01:56:44.536197,dashboard_query,Data Warehousing,52
EVT-0046-0057,CUST-0046,2026-03-16 00:17:22.163315,ai_model_run,AI Workloads,376
EVT-0046-0058,CUST-0046,2026-04-25 20:58:46.583485,pipeline_execution,AI Workloads,62
EVT-0046-0059,CUST-0046,2026-02-24 14:04:05.201202,dashboard_query,Data Warehousing,376
EVT-0046-0060,CUST-0046,2026-02-25 08:30:32.578394,pipeline_execution,AI Workloads,376
EVT-0046-0061,CUST-0046,2026-03-26 16:31:06.618525,login,Data Engineering,197
EVT-0046-0062,CUST-0046,2026-02-13 00:45:03.178882,ai_model_run,AI Workloads,247
EVT-0046-0063,CUST-0046,2026-03-02 06:31:42.987403,pipeline_execution,Analytics,243
EVT-0047-0000,CUST-0047,2026-04-26 14:18:07.210079,login,AI Workloads,86
EVT-0047-0001,CUST-0047,2026-03-24 14:58:07.939048,ai_model_run,Machine Learning,313
EVT-0047-0002,CUST-0047,2026-02-14 12:06:23.961030,pipeline_execution,Machine Learning,158
EVT-0047-0003,CUST-0047,2026-04-30 01:45:42.563756,dashboard_query,Analytics,290
EVT-0047-0004,CUST-0047,2026-05-01 00:43:29.070642,data_ingestion,Machine Learning,477
EVT-0047-0005,CUST-0047,2026-04-03 02:56:10.035809,pipeline_execution,Analytics,165
EVT-0047-0006,CUST-0047,2026-04-05 03:20:41.806859,ai_model_run,AI Workloads,354
EVT-0047-0007,CUST-0047,2026-04-28 06:30:19.302940,data_ingestion,Data Engineering,139
EVT-0047-0008,CUST-0047,2026-03-30 12:42:30.957553,ai_model_run,Machine Learning,335
EVT-0047-0009,CUST-0047,2026-03-03 07:45:31.091727,ai_model_run,Data Warehousing,472
EVT-0047-0010,CUST-0047,2026-03-30 23:59:57.641582,ai_model_run,AI Workloads,489
EVT-0047-0011,CUST-0047,2026-02-25 10:28:19.134245,ai_model_run,Data Warehousing,45
EVT-0047-0012,CUST-0047,2026-05-08 22:52:52.179891,login,Data Engineering,59
EVT-0047-0013,CUST-0047,2026-04-07 03:24:30.079272,data_ingestion,Data Engineering,345
EVT-0047-0014,CUST-0047,2026-03-15 01:25:37.461890,login,Data Engineering,310
EVT-0047-0015,CUST-0047,2026-02-22 18:42:21.430983,login,AI Workloads,388
EVT-0047-0016,CUST-0047,2026-03-12 07:28:04.472094,ai_model_run,Analytics,316
EVT-0047-0017,CUST-0047,2026-04-13 18:58:04.359354,pipeline_execution,Machine Learning,238
EVT-0047-0018,CUST-0047,2026-03-26 13:21:21.068322,login,AI Workloads,209
EVT-0047-0019,CUST-0047,2026-02-27 14:12:08.066447,dashboard_query,Analytics,231
EVT-0047-0020,CUST-0047,2026-03-15 11:06:20.062262,data_ingestion,Machine Learning,199
EVT-0047-0021,CUST-0047,2026-04-20 04:48:45.521544,dashboard_query,Machine Learning,15
EVT-0047-0022,CUST-0047,2026-02-18 14:43:18.335747,dashboard_query,Data Engineering,231
EVT-0047-0023,CUST-0047,2026-05-02 08:21:25.363069,login,Data Warehousing,274
EVT-0047-0024,CUST-0047,2026-02-25 09:19:49.803621,login,Data Warehousing,181
EVT-0047-0025,CUST-0047,2026-02-14 06:57:12.643010,pipeline_execution,AI Workloads,466
EVT-0047-0026,CUST-0047,2026-05-11 04:34:49.384080,login,Data Warehousing,444
EVT-0047-0027,CUST-0047,2026-03-23 06:55:52.731135,ai_model_run,Analytics,233
EVT-0047-0028,CUST-0047,2026-04-29 19:11:55.684597,data_ingestion,Data Warehousing,179
EVT-0047-0029,CUST-0047,2026-04-02 21:01:13.225551,data_ingestion,AI Workloads,14
EVT-0047-0030,CUST-0047,2026-05-07 13:42:29.557146,data_ingestion,Machine Learning,42
EVT-0047-0031,CUST-0047,2026-02-13 21:07:20.104267,ai_model_run,Analytics,401
EVT-0047-0032,CUST-0047,2026-03-03 20:07:52.261487,login,Analytics,459
EVT-0047-0033,CUST-0047,2026-05-06 18:33:00.352284,login,Analytics,119
EVT-0047-0034,CUST-0047,2026-02-26 20:00:16.672688,data_ingestion,Data Warehousing,196
EVT-0047-0035,CUST-0047,2026-03-05 08:11:51.493596,login,AI Workloads,285
EVT-0047-0036,CUST-0047,2026-05-01 03:39:35.444165,dashboard_query,Data Engineering,475
EVT-0047-0037,CUST-0047,2026-03-13 20:46:35.994030,login,Machine Learning,202
EVT-0047-0038,CUST-0047,2026-04-01 17:21:28.115042,data_ingestion,Machine Learning,282
EVT-0047-0039,CUST-0047,2026-03-10 12:55:22.055318,pipeline_execution,Data Warehousing,239
EVT-0047-0040,CUST-0047,2026-04-05 01:48:03.977510,ai_model_run,Machine Learning,186
EVT-0047-0041,CUST-0047,2026-04-23 02:40:18.379883,pipeline_execution,Data Engineering,474
EVT-0047-0042,CUST-0047,2026-04-08 08:04:40.185668,dashboard_query,Data Warehousing,176
EVT-0047-0043,CUST-0047,2026-02-25 09:49:47.130202,login,AI Workloads,475
EVT-0047-0044,CUST-0047,2026-02-11 15:32:38.943603,ai_model_run,Machine Learning,134
EVT-0047-0045,CUST-0047,2026-04-12 04:11:33.341460,pipeline_execution,Machine Learning,481
EVT-0047-0046,CUST-0047,2026-04-01 14:15:01.435789,dashboard_query,Data Warehousing,201
EVT-0047-0047,CUST-0047,2026-03-20 04:26:30.328664,dashboard_query,Data Engineering,69
EVT-0048-0000,CUST-0048,2026-02-18 09:15:35.708481,pipeline_execution,Data Warehousing,129
EVT-0048-0001,CUST-0048,2026-02-13 01:08:42.026600,pipeline_execution,Data Warehousing,480
EVT-0048-0002,CUST-0048,2026-03-19 14:29:41.348076,dashboard_query,Data Engineering,496
EVT-0048-0003,CUST-0048,2026-03-27 02:52:52.219939,data_ingestion,AI Workloads,302
EVT-0048-0004,CUST-0048,2026-05-11 16:12:35.989241,data_ingestion,Machine Learning,240
EVT-0048-0005,CUST-0048,2026-04-11 00:34:11.776071,login,Data Engineering,469
EVT-0048-0006,CUST-0048,2026-04-22 04:05:32.870961,ai_model_run,Data Engineering,499
EVT-0048-0007,CUST-0048,2026-05-07 07:21:55.283571,pipeline_execution,Analytics,153
EVT-0048-0008,CUST-0048,2026-03-05 14:42:45.708760,dashboard_query,AI Workloads,440
EVT-0048-0009,CUST-0048,2026-03-09 12:17:46.500303,ai_model_run,Analytics,486
EVT-0048-0010,CUST-0048,2026-04-21 04:18:39.792994,pipeline_execution,AI Workloads,154
EVT-0048-0011,CUST-0048,2026-04-12 02:02:36.674126,login,Machine Learning,399
EVT-0048-0012,CUST-0048,2026-03-05 21:39:47.902416,data_ingestion,AI Workloads,78
EVT-0048-0013,CUST-0048,2026-02-17 14:39:49.836225,dashboard_query,Machine Learning,24
EVT-0048-0014,CUST-0048,2026-04-24 05:32:24.667174,pipeline_execution,Analytics,448
EVT-0048-0015,CUST-0048,2026-02-23 09:58:00.514302,login,AI Workloads,368
EVT-0048-0016,CUST-0048,2026-04-19 23:05:00.098141,pipeline_execution,Machine Learning,91
EVT-0048-0017,CUST-0048,2026-04-01 16:34:38.879450,data_ingestion,Data Engineering,477
EVT-0048-0018,CUST-0048,2026-04-30 21:36:46.076153,dashboard_query,Data Warehousing,24
EVT-0048-0019,CUST-0048,2026-03-26 16:37:27.556353,ai_model_run,Machine Learning,378
EVT-0048-0020,CUST-0048,2026-04-05 05:02:26.520986,dashboard_query,Data Engineering,152
EVT-0048-0021,CUST-0048,2026-04-12 06:27:35.539213,login,Data Engineering,116
EVT-0048-0022,CUST-0048,2026-04-05 13:00:59.382064,dashboard_query,Analytics,499
EVT-0048-0023,CUST-0048,2026-04-17 06:10:44.851121,pipeline_execution,AI Workloads,311
EVT-0048-0024,CUST-0048,2026-02-18 08:39:52.555535,pipeline_execution,AI Workloads,463
EVT-0048-0025,CUST-0048,2026-04-26 21:10:58.239749,login,Data Warehousing,166
EVT-0048-0026,CUST-0048,2026-04-07 06:34:08.838359,dashboard_query,Data Engineering,275
EVT-0048-0027,CUST-0048,2026-04-17 11:48:50.656087,data_ingestion,Machine Learning,499
EVT-0048-0028,CUST-0048,2026-04-04 07:13:27.566561,login,Data Warehousing,497
EVT-0048-0029,CUST-0048,2026-03-22 18:11:33.141815,login,Analytics,449
EVT-0048-0030,CUST-0048,2026-03-16 06:23:09.296632,data_ingestion,Machine Learning,301
EVT-0048-0031,CUST-0048,2026-05-10 10:42:13.789465,dashboard_query,Data Engineering,279
EVT-0048-0032,CUST-0048,2026-04-23 10:45:59.564211,login,Machine Learning,16
EVT-0048-0033,CUST-0048,2026-04-15 00:53:09.177340,data_ingestion,AI Workloads,386
EVT-0048-0034,CUST-0048,2026-03-06 04:10:27.220974,data_ingestion,Machine Learning,78
EVT-0048-0035,CUST-0048,2026-05-02 23:52:51.485777,data_ingestion,Analytics,194
EVT-0048-0036,CUST-0048,2026-04-06 14:52:44.362639,pipeline_execution,Data Warehousing,25
EVT-0048-0037,CUST-0048,2026-02-24 11:56:31.698141,ai_model_run,Analytics,100
EVT-0048-0038,CUST-0048,2026-02-16 02:06:03.266587,data_ingestion,Machine Learning,287
EVT-0048-0039,CUST-0048,2026-03-22 16:29:12.422009,login,Data Engineering,312
EVT-0048-0040,CUST-0048,2026-04-18 14:28:00.963659,data_ingestion,AI Workloads,208
EVT-0048-0041,CUST-0048,2026-02-15 04:02:00.713581,ai_model_run,Data Warehousing,126
EVT-0048-0042,CUST-0048,2026-04-18 07:04:17.193466,data_ingestion,Analytics,165
EVT-0048-0043,CUST-0048,2026-03-08 21:00:31.745505,data_ingestion,AI Workloads,213
EVT-0048-0044,CUST-0048,2026-04-25 19:37:21.104517,pipeline_execution,Data Warehousing,62
EVT-0048-0045,CUST-0048,2026-02-19 21:25:46.365390,dashboard_query,AI Workloads,175
EVT-0048-0046,CUST-0048,2026-04-14 22:29:55.636971,dashboard_query,Data Engineering,148
EVT-0048-0047,CUST-0048,2026-03-25 14:37:41.506714,dashboard_query,Machine Learning,113
EVT-0048-0048,CUST-0048,2026-03-03 06:07:25.916793,login,Machine Learning,229
EVT-0049-0000,CUST-0049,2026-04-21 18:30:15.092057,pipeline_execution,AI Workloads,151
EVT-0049-0001,CUST-0049,2026-03-30 15:21:07.291526,login,Analytics,388
EVT-0049-0002,CUST-0049,2026-05-01 18:13:05.395424,pipeline_execution,Machine Learning,5
EVT-0049-0003,CUST-0049,2026-03-10 20:36:54.144230,login,Data Warehousing,499
EVT-0049-0004,CUST-0049,2026-03-28 03:20:19.041004,pipeline_execution,Machine Learning,432
EVT-0049-0005,CUST-0049,2026-04-19 16:12:23.118285,ai_model_run,Analytics,482
EVT-0049-0006,CUST-0049,2026-04-02 12:21:54.420573,login,Machine Learning,167
EVT-0049-0007,CUST-0049,2026-04-20 01:31:41.032827,pipeline_execution,AI Workloads,18
EVT-0049-0008,CUST-0049,2026-02-25 01:47:10.883408,login,Data Warehousing,401
EVT-0049-0009,CUST-0049,2026-03-20 11:05:31.699932,login,Machine Learning,39
EVT-0049-0010,CUST-0049,2026-03-20 01:23:30.387868,login,Data Warehousing,347
EVT-0049-0011,CUST-0049,2026-02-24 22:24:55.011604,login,Analytics,270
EVT-0049-0012,CUST-0049,2026-04-24 06:52:38.938823,ai_model_run,Data Engineering,388
EVT-0049-0013,CUST-0049,2026-03-11 16:04:29.862390,dashboard_query,Analytics,173
EVT-0049-0014,CUST-0049,2026-03-26 19:28:35.124369,ai_model_run,AI Workloads,164
EVT-0049-0015,CUST-0049,2026-04-19 03:32:21.220871,login,Analytics,41
EVT-0049-0016,CUST-0049,2026-04-08 19:38:59.738123,ai_model_run,Analytics,119
EVT-0049-0017,CUST-0049,2026-04-04 09:45:18.411470,dashboard_query,Analytics,27
EVT-0049-0018,CUST-0049,2026-04-04 16:42:09.714656,pipeline_execution,Analytics,468
EVT-0049-0019,CUST-0049,2026-03-25 23:22:37.389232,data_ingestion,Analytics,312
EVT-0049-0020,CUST-0049,2026-02-12 23:26:25.185144,data_ingestion,AI Workloads,314
EVT-0049-0021,CUST-0049,2026-04-01 05:38:36.482135,dashboard_query,AI Workloads,180
EVT-0049-0022,CUST-0049,2026-02-14 01:37:29.400557,pipeline_execution,AI Workloads,195
EVT-0049-0023,CUST-0049,2026-02-25 00:13:29.211149,ai_model_run,Analytics,445
EVT-0049-0024,CUST-0049,2026-04-07 13:03:23.438808,data_ingestion,Data Engineering,331
EVT-0049-0025,CUST-0049,2026-03-18 16:02:36.379415,ai_model_run,Data Engineering,315
EVT-0049-0026,CUST-0049,2026-05-01 23:41:21.820479,ai_model_run,Machine Learning,252
EVT-0049-0027,CUST-0049,2026-03-29 11:12:01.696252,login,Data Engineering,35
EVT-0049-0028,CUST-0049,2026-03-19 16:16:15.783311,pipeline_execution,Analytics,372
EVT-0049-0029,CUST-0049,2026-05-02 21:04:48.174773,dashboard_query,Data Engineering,379
EVT-0049-0030,CUST-0049,2026-04-19 12:23:29.809215,ai_model_run,Machine Learning,334
EVT-0049-0031,CUST-0049,2026-05-07 21:23:23.499781,login,AI Workloads,248
EVT-0050-0000,CUST-0050,2026-02-21 20:44:08.172029,pipeline_execution,Analytics,52
EVT-0050-0001,CUST-0050,2026-04-21 02:46:55.249401,pipeline_execution,Machine Learning,386
EVT-0050-0002,CUST-0050,2026-03-23 04:11:39.175323,login,Machine Learning,271
EVT-0050-0003,CUST-0050,2026-02-26 21:57:31.018862,ai_model_run,Machine Learning,147
EVT-0050-0004,CUST-0050,2026-04-02 16:08:00.005838,pipeline_execution,Machine Learning,239
EVT-0050-0005,CUST-0050,2026-04-28 19:34:28.875047,data_ingestion,Data Engineering,83
EVT-0050-0006,CUST-0050,2026-03-28 00:27:51.883328,data_ingestion,Data Engineering,489
EVT-0050-0007,CUST-0050,2026-02-16 11:00:53.358777,ai_model_run,Data Warehousing,249
EVT-0050-0008,CUST-0050,2026-03-23 03:45:30.100026,data_ingestion,Machine Learning,40
EVT-0050-0009,CUST-0050,2026-03-24 15:16:24.106777,login,Data Warehousing,92
EVT-0050-0010,CUST-0050,2026-03-23 14:43:34.801921,data_ingestion,Machine Learning,93
EVT-0050-0011,CUST-0050,2026-02-13 03:46:17.404400,dashboard_query,Machine Learning,446
EVT-0050-0012,CUST-0050,2026-04-11 21:34:18.879812,login,Machine Learning,266
EVT-0050-0013,CUST-0050,2026-03-30 18:24:57.371833,ai_model_run,Data Warehousing,384
EVT-0050-0014,CUST-0050,2026-03-21 06:27:57.295964,dashboard_query,Analytics,397
EVT-0050-0015,CUST-0050,2026-03-12 22:02:43.866014,ai_model_run,AI Workloads,369
EVT-0050-0016,CUST-0050,2026-03-23 13:39:19.729825,ai_model_run,Data Warehousing,421
EVT-0050-0017,CUST-0050,2026-04-05 18:52:35.107912,pipeline_execution,Machine Learning,368
EVT-0050-0018,CUST-0050,2026-03-01 17:19:46.975952,data_ingestion,AI Workloads,366
EVT-0050-0019,CUST-0050,2026-02-18 03:47:01.317675,pipeline_execution,Analytics,493
EVT-0051-0000,CUST-0051,2026-03-23 03:04:46.460634,data_ingestion,Data Warehousing,178
EVT-0051-0001,CUST-0051,2026-05-10 20:53:19.337208,ai_model_run,Data Engineering,28
EVT-0051-0002,CUST-0051,2026-04-24 01:43:58.949576,ai_model_run,Data Warehousing,37
EVT-0051-0003,CUST-0051,2026-04-22 08:32:06.713366,login,AI Workloads,379
EVT-0051-0004,CUST-0051,2026-03-23 06:03:57.244797,data_ingestion,Analytics,187
EVT-0051-0005,CUST-0051,2026-03-18 21:54:05.858855,dashboard_query,Data Warehousing,459
EVT-0051-0006,CUST-0051,2026-04-22 21:21:50.154773,ai_model_run,Data Warehousing,463
EVT-0051-0007,CUST-0051,2026-05-08 17:51:46.988741,login,Machine Learning,119
EVT-0051-0008,CUST-0051,2026-05-05 19:40:17.844087,dashboard_query,AI Workloads,347
EVT-0051-0009,CUST-0051,2026-03-30 08:34:00.403453,data_ingestion,Data Engineering,34
EVT-0051-0010,CUST-0051,2026-05-02 05:39:26.248989,login,Data Engineering,47
EVT-0051-0011,CUST-0051,2026-04-18 06:52:48.657271,data_ingestion,Data Warehousing,2
EVT-0051-0012,CUST-0051,2026-04-21 10:56:23.581368,login,AI Workloads,490
EVT-0051-0013,CUST-0051,2026-02-12 14:29:17.509639,ai_model_run,Data Engineering,270
EVT-0051-0014,CUST-0051,2026-02-18 14:26:16.303030,login,Data Warehousing,347
EVT-0051-0015,CUST-0051,2026-04-17 21:56:38.108785,login,Data Engineering,469
EVT-0051-0016,CUST-0051,2026-05-02 14:18:26.554102,dashboard_query,AI Workloads,445
EVT-0051-0017,CUST-0051,2026-03-19 16:48:49.126683,ai_model_run,Data Engineering,315
EVT-0051-0018,CUST-0051,2026-04-25 07:05:25.395788,pipeline_execution,Data Warehousing,189
